ID,Start date,Biomass,Hydropower,Wind offshore,Wind onshore,Photovoltaics,Other renewable,Nuclear,Lignite,Hard coal,Fossil gas,Hydro pumped storage _x,Other conventional,Total (grid load),Residual load,Total Energy Generation,Total Renewables,Total Conventional,Energy Surplus,Year,DailySunshineHours,AverageWindSpeed
987,2017-09-13,104891.75,49713.75,67505.75,685568.5,76820.0,4405.75,203001.75,226652.75,66402.25,32769.0,28427.75,32974.25,1467493.0,637598.75,1550705.5,988905.5,561800.0,83212.5,2017,4.04,3.0
988,2017-09-14,85516.5,51515.75,72877.5,572510.75,64482.0,4574.75,211701.25,292473.25,71756.5,34578.0,28927.0,33907.0,1458805.5,748935.25,1495893.25,851477.25,644416.0,37087.75,2017,4.04,3.0
989,2017-09-15,86691.75,52215.5,56622.0,294158.5,120941.5,4479.0,213104.0,357128.25,158846.5,35019.25,28756.0,34452.0,1410921.25,939199.25,1413658.25,615108.25,798550.0,2737.0,2017,4.04,3.0
990,2017-09-16,86401.0,52905.25,3866.25,78467.75,99446.75,3928.5,216490.75,379103.5,195589.5,30265.5,18298.5,31926.5,1190092.5,1008311.75,1178391.25,325015.5,853375.75,-11701.25,2017,4.04,3.0
991,2017-09-17,85633.0,52557.25,2982.5,19782.75,119925.75,3932.5,213678.75,379655.25,174691.0,31523.25,14907.75,31450.25,1081908.75,939217.75,1115812.25,284813.75,830998.5,33903.5,2017,4.04,3.0
992,2017-09-18,85271.75,51038.5,3833.25,50321.25,106991.5,3888.75,217729.25,370490.75,293230.25,89137.25,27290.0,34754.5,1390642.75,1229496.75,1306687.0,301345.0,1005342.0,-83955.75,2017,4.04,3.0
993,2017-09-19,85478.5,50906.75,19847.75,55957.25,93990.0,3930.75,217154.25,380582.75,294040.5,89302.25,26151.0,35377.0,1421501.5,1251706.5,1326567.75,310111.0,1016456.75,-94933.75,2017,4.04,3.0
994,2017-09-20,86396.25,51102.5,39334.75,105437.75,85205.75,3927.25,215876.5,381523.75,287093.5,78489.75,27044.0,34838.5,1426918.25,1196940.0,1369226.25,371404.25,997822.0,-57692.0,2017,4.04,3.0
995,2017-09-21,86381.0,51011.0,17451.25,33325.75,123772.25,4095.75,215237.25,390468.0,283498.5,73555.75,22024.5,33528.0,1413931.25,1239382.0,1312324.5,316037.0,996287.5,-101606.75,2017,4.04,3.0
996,2017-09-22,85870.0,50029.0,5385.5,11681.25,113891.25,4098.25,216512.25,388523.75,298141.5,74545.5,27318.5,33529.25,1395126.0,1264168.0,1282207.5,270955.25,1011252.25,-112918.5,2017,4.04,3.0
997,2017-09-23,105763.5,48576.75,2452.75,22323.0,117185.0,3896.75,210742.0,368925.0,235036.5,57439.25,19802.0,31751.25,1192761.75,1050801.0,1204091.75,300197.75,903894.0,11330.0,2017,4.04,3.0
998,2017-09-24,105253.0,47668.5,9314.75,39155.5,88861.0,3904.0,201514.0,352858.0,205684.5,40625.5,17374.25,31213.5,1098714.0,961382.75,1126052.25,294156.75,831895.5,27338.25,2017,4.04,3.0
999,2017-09-25,105239.0,46621.25,34188.25,69363.0,91454.5,3908.75,199450.75,358030.25,301823.75,94112.75,36200.0,33978.5,1412033.0,1217027.25,1338170.75,350774.75,987396.0,-73862.25,2017,4.04,3.0
1000,2017-09-26,105881.5,47091.5,38256.5,97904.75,102236.25,4136.5,200396.0,357687.0,289964.75,101753.75,31512.75,35345.75,1438397.0,1199999.5,1380654.25,395507.0,985147.25,-57742.75,2017,4.04,3.0
1001,2017-09-27,106420.5,46901.5,46115.5,97184.25,108036.75,4284.25,201473.25,353863.25,293744.0,99147.75,30652.0,35062.75,1445357.25,1194020.75,1392233.75,408942.75,983291.0,-53123.5,2017,4.04,3.0
1002,2017-09-28,106398.5,45292.25,41423.0,94593.75,84594.75,4058.0,230377.0,350983.75,257995.25,101879.5,26177.25,35057.0,1443722.75,1223111.25,1352652.75,376360.25,976292.5,-91070.0,2017,4.04,3.0
1003,2017-09-29,107051.0,43511.5,49018.75,118857.5,99957.25,4510.0,244268.75,364780.5,246913.75,89829.75,24441.75,35202.5,1426917.0,1159083.5,1403901.25,422906.0,980995.25,-23015.75,2017,4.04,3.0
1004,2017-09-30,107012.0,40830.75,29897.5,176491.25,91065.75,4424.5,240216.0,375300.25,127406.25,47632.0,20210.5,32270.25,1217713.0,920258.5,1272546.5,449721.75,822824.75,54833.5,2017,4.04,3.0
1005,2017-10-01,105455.75,42390.5,59419.75,138674.75,87195.25,4491.25,243555.5,351541.5,46730.0,37313.0,23948.0,31946.0,1095927.5,810637.75,1148713.25,437627.25,711086.0,52785.75,2017,3.13,4.0
1006,2017-10-02,105496.25,44386.25,105107.0,467738.75,55170.25,4494.75,232907.75,284382.75,33942.0,39492.75,29026.25,32379.0,1329822.25,701806.25,1405497.5,782393.25,623104.25,75675.25,2017,3.13,4.0
1007,2017-10-03,105671.75,46353.75,102976.25,361435.25,79475.25,4470.5,234684.25,286359.25,40392.25,38144.25,26731.5,24447.5,1180575.5,636688.75,1324410.25,700382.75,624027.5,143834.75,2017,3.13,4.0
1008,2017-10-04,105317.25,49434.25,96178.25,522865.25,74265.75,4463.5,242350.25,298725.5,65156.5,60350.25,29846.75,31243.75,1441498.0,748188.75,1550350.5,852524.25,697826.25,108852.5,2017,3.13,4.0
1009,2017-10-05,103791.0,47709.75,96083.0,650043.5,70284.75,4439.75,237499.5,278413.5,36648.25,46646.5,29534.75,31318.0,1484600.5,668189.25,1602877.5,972351.75,630525.75,118277.0,2017,3.13,4.0
1010,2017-10-06,104509.75,48879.0,105247.5,500959.75,68365.0,4637.5,241076.5,310320.0,67436.25,53802.5,32426.75,32628.75,1476292.5,801720.25,1537862.5,832598.5,705264.0,61570.0,2017,3.13,4.0
1011,2017-10-07,106186.0,49012.0,105558.5,533859.0,52326.25,4540.5,229079.25,239294.25,34257.0,34712.0,15484.75,31740.5,1262325.75,570582.0,1420565.25,851482.25,569083.0,158239.5,2017,3.13,4.0
1012,2017-10-08,106228.25,48829.5,59499.5,285865.0,61002.25,4473.5,236617.75,303999.25,80358.75,34698.25,22528.75,31821.25,1147776.75,741410.0,1253393.25,565898.0,687495.25,105616.5,2017,3.13,4.0
1013,2017-10-09,105683.0,47776.5,16588.5,146300.5,68709.5,5048.75,247186.25,359549.75,281255.5,96073.0,36341.25,34023.0,1441126.75,1209528.25,1408194.25,390106.75,1018087.5,-32932.5,2017,3.13,4.0
1014,2017-10-10,106014.5,47162.0,49635.75,263433.5,36635.5,5024.0,246409.75,365703.0,258270.25,64410.25,30507.75,33996.25,1495031.25,1145326.5,1476694.75,507905.25,968789.5,-18336.5,2017,3.13,4.0
1015,2017-10-11,106045.0,44825.75,85668.0,432010.25,63035.75,4704.0,240462.5,341424.75,151539.0,46068.0,30506.0,31287.0,1501932.0,921218.0,1547070.0,736288.75,810781.25,45138.0,2017,3.13,4.0
1016,2017-10-12,105692.75,42719.5,72734.75,566240.5,78488.5,4609.5,239532.75,279134.0,101082.75,50963.25,26718.25,31541.0,1489319.0,771855.25,1572739.25,870485.5,702253.75,83420.25,2017,3.13,4.0
1017,2017-10-13,107006.5,42140.75,80778.25,227896.25,91525.0,4636.5,243236.5,352949.75,220736.75,64668.25,38187.5,34658.75,1459194.0,1058994.5,1470233.25,553983.25,916250.0,11039.25,2017,3.13,4.0
1018,2017-10-14,106504.0,41222.75,95119.75,213995.5,110629.75,4599.25,240867.25,361072.75,108017.75,36702.75,24962.0,32185.75,1237910.25,818165.25,1350917.25,572071.0,778846.25,113007.0,2017,3.13,4.0
1019,2017-10-15,106148.25,38541.25,62025.75,146961.25,123717.75,4524.75,240317.0,360161.75,85378.5,33526.25,17636.25,32056.25,1109786.5,777081.75,1233358.75,481919.0,751439.75,123572.25,2017,3.13,4.0
1020,2017-10-16,105192.75,36966.0,36691.5,216836.75,118553.5,4362.0,244235.0,370131.5,257019.75,75516.25,29982.0,33870.75,1424764.25,1052682.5,1499375.75,518602.5,980773.25,74611.5,2017,3.13,4.0
1021,2017-10-17,104803.0,37564.25,78022.5,199977.25,106554.75,4240.5,240432.0,372077.25,264511.5,91689.75,28558.75,34236.75,1471694.75,1087140.25,1534109.5,531162.25,1002947.25,62414.75,2017,3.13,4.0
1022,2017-10-18,105524.25,38857.5,20118.5,51345.0,98499.5,4453.0,244252.5,385576.25,306091.75,118186.0,40274.5,35687.5,1466244.25,1296281.25,1408591.75,318797.75,1089794.0,-57652.5,2017,3.13,4.0
1023,2017-10-19,105382.75,38749.0,40446.75,102624.25,95179.5,4510.5,244500.0,384399.75,282568.5,111834.0,25383.5,35953.75,1466113.5,1227863.0,1446148.75,386892.75,1059256.0,-19964.75,2017,3.13,4.0
1024,2017-10-20,106144.0,35996.25,69830.0,288268.75,62918.5,4473.25,241259.0,378161.25,185099.5,77651.0,22454.5,34970.5,1469513.75,1048496.5,1484772.0,567630.75,917141.25,15258.25,2017,3.13,4.0
1025,2017-10-21,106975.0,34614.0,64638.5,212062.25,44625.5,4536.5,238317.5,394100.5,122632.25,38114.75,23874.25,33866.0,1249010.0,927683.75,1294482.75,467451.75,827031.0,45472.75,2017,3.13,4.0
1026,2017-10-22,106816.0,35141.0,74899.0,365208.75,46077.25,4593.25,241229.0,342281.75,44060.75,34877.25,18096.5,32349.25,1161997.25,675812.25,1327533.25,632735.25,694798.0,165536.0,2017,3.13,4.0
1027,2017-10-23,107074.5,36558.25,35170.25,240929.75,30341.0,4928.5,243607.25,401362.5,254494.75,96270.5,32147.25,36093.5,1468181.25,1161740.25,1486830.75,455002.25,1031828.5,18649.5,2017,3.13,4.0
1028,2017-10-24,107074.25,39020.5,63882.75,201902.25,41478.75,4908.0,240812.75,404031.75,255090.0,83806.75,20714.5,31002.25,1498875.75,1191612.0,1473010.0,458266.5,1014743.5,-25865.75,2017,3.13,4.0
1029,2017-10-25,105834.25,37358.5,73770.25,392518.75,52359.75,4735.25,242854.25,386428.75,150031.75,63150.25,23968.5,26310.0,1501802.75,983154.0,1535351.75,666576.75,868775.0,33549.0,2017,3.13,4.0
1030,2017-10-26,105965.75,37047.75,90391.75,228562.25,54839.5,4729.75,242238.75,389834.25,210523.75,97346.25,32009.5,27125.5,1477635.5,1103842.0,1488605.25,521536.75,967068.5,10969.75,2017,3.13,4.0
1031,2017-10-27,106626.75,38879.75,79148.75,445186.75,52373.0,4866.75,239801.75,359340.25,92141.25,61217.75,30111.25,30154.25,1473236.75,896528.25,1509737.0,727081.75,782655.25,36500.25,2017,3.13,4.0
1032,2017-10-28,107090.75,40101.0,80341.75,704244.0,26801.25,4390.75,194305.25,177011.75,36931.0,42692.75,16559.0,29179.25,1289053.25,477666.25,1443089.5,962969.5,480120.0,154036.25,2017,3.13,4.0
1033,2017-10-29,109232.0,41170.5,71086.5,677514.0,52241.0,4379.0,182441.75,166524.25,28070.5,35289.0,16251.0,25661.5,1239575.75,438734.25,1393610.0,955623.0,437987.0,154034.25,2017,3.13,4.0
1034,2017-10-30,106452.5,42917.0,86710.25,335628.5,69880.25,5125.0,240875.25,306271.0,66870.75,51773.0,28126.25,32179.5,1346184.0,853965.0,1344683.0,646713.5,697969.5,-1501.0,2017,3.13,4.0
1035,2017-10-31,108797.5,40924.25,52702.25,201861.25,56767.0,5443.25,244755.25,337570.25,96002.25,67677.25,22615.5,37361.5,1216251.0,904920.5,1249862.0,466495.5,783366.5,33611.0,2017,3.13,4.0
1036,2017-11-01,111054.75,39630.25,87900.25,327571.75,37046.5,5309.25,242224.75,303369.5,92693.5,69962.0,21323.5,38152.5,1350412.25,897893.75,1354915.0,608512.75,746402.25,4502.75,2017,1.3,3.7
1037,2017-11-02,110679.5,38466.0,51151.25,302659.25,51505.0,5191.75,243355.75,348813.75,197499.25,72885.0,20660.0,37275.0,1463900.0,1058584.5,1459481.5,559652.75,899828.75,-4418.5,2017,1.3,3.7
1038,2017-11-03,111283.5,40451.0,32918.0,79295.25,50759.75,5209.75,244579.25,368945.5,319430.5,119382.25,33510.25,38748.5,1455230.75,1292257.75,1411003.25,319917.25,1091086.0,-44227.5,2017,1.3,3.7
1039,2017-11-04,111615.75,37674.5,68091.0,235808.0,57358.25,5111.75,242758.25,375793.25,135728.0,48200.75,11171.75,36033.5,1287293.5,926036.25,1354173.0,515659.25,838513.75,66879.5,2017,1.3,3.7
1040,2017-11-05,110789.25,36013.25,44222.5,226097.75,25259.25,5064.5,238604.5,401650.75,115791.5,47751.25,12499.25,35622.25,1180328.0,884748.5,1286866.75,447446.5,839420.25,106538.75,2017,1.3,3.7
1041,2017-11-06,110955.0,44190.75,25428.5,80122.5,40298.75,5290.5,216288.75,423152.75,277592.0,125903.75,37212.25,38917.75,1480689.75,1334840.0,1388141.0,306286.0,1081855.0,-92548.75,2017,1.3,3.7
1042,2017-11-07,111200.0,46196.5,41011.5,108441.25,27300.25,5384.0,216531.75,412197.25,321149.75,130560.5,30738.0,39810.0,1527974.0,1351221.0,1459782.75,339533.5,1120249.25,-68191.25,2017,1.3,3.7
1043,2017-11-08,110698.0,45337.75,7484.0,61416.75,18330.75,5381.25,216531.5,398343.25,318214.75,143285.0,37484.0,41174.75,1524247.5,1437016.0,1366197.75,248648.5,1117549.25,-158049.75,2017,1.3,3.7
1044,2017-11-09,111371.0,43497.5,55985.5,141817.5,15288.25,5324.5,211634.25,394169.25,310681.0,127656.0,27752.75,39832.0,1528846.0,1315754.75,1457256.75,373284.25,1083972.5,-71589.25,2017,1.3,3.7
1045,2017-11-10,111852.75,41994.0,82305.0,537332.0,12772.5,5293.25,210451.75,348539.5,105094.75,77896.5,23978.0,35567.0,1549006.0,916596.5,1569099.0,791549.5,777549.5,20093.0,2017,1.3,3.7
1046,2017-11-11,111553.5,42436.25,96974.5,451819.25,18164.0,5295.5,198919.0,336782.0,70679.75,57908.75,19096.75,34496.5,1349280.0,782322.25,1425029.0,726243.0,698786.0,75749.0,2017,1.3,3.7
1047,2017-11-12,112437.25,49124.25,65550.5,178645.5,15730.75,5333.75,209876.25,398960.75,111142.5,49972.0,21943.25,35423.75,1233206.0,973279.25,1232197.25,426822.0,805375.25,-1008.75,2017,1.3,3.7
1048,2017-11-13,112729.0,49269.5,61802.75,151640.75,36999.25,5341.0,215788.0,409717.75,265878.25,92726.0,23459.0,37954.25,1516068.0,1265625.25,1439846.5,417782.25,1022064.25,-76221.5,2017,1.3,3.7
1049,2017-11-14,114494.75,48401.5,46214.0,245608.5,38772.0,5358.5,213212.5,407089.25,268458.0,92637.5,17665.5,37250.5,1553916.25,1223321.75,1517497.0,498849.25,1018647.75,-36419.25,2017,1.3,3.7
1050,2017-11-15,114658.0,50467.25,14564.5,88004.5,25803.0,5349.5,215995.25,382465.0,319629.0,129799.0,50377.0,38342.75,1519451.0,1391079.0,1385077.75,298846.75,1086231.0,-134373.25,2017,1.3,3.7
1051,2017-11-16,114819.25,49856.25,60639.5,110955.75,18145.0,5358.0,215282.5,377056.0,325126.75,127484.5,36119.25,40506.5,1557254.5,1367514.25,1445230.0,359773.75,1085456.25,-112024.5,2017,1.3,3.7
1052,2017-11-17,116247.0,47021.75,67140.0,134462.25,32918.75,5421.5,230541.0,395508.75,290017.5,95359.5,27033.75,37917.0,1538167.25,1303646.25,1452555.0,403211.25,1049343.75,-85612.25,2017,1.3,3.7
1053,2017-11-18,116378.75,43885.75,72806.5,523816.5,18878.5,5479.0,242097.5,307985.0,67405.75,60761.0,21011.5,34552.5,1370874.5,755373.0,1494046.75,781245.0,712801.75,123172.25,2017,1.3,3.7
1054,2017-11-19,116012.0,41306.5,86459.5,637086.0,28649.75,5019.75,217921.75,214021.25,58661.5,44896.5,9029.5,32016.75,1255469.0,503273.75,1482051.25,914533.5,567517.75,226582.25,2017,1.3,3.7
1055,2017-11-20,115153.5,41868.25,38331.0,356614.25,14912.0,5544.25,238569.5,348486.25,267417.25,94231.25,31887.0,36789.5,1560655.25,1150798.0,1557917.0,572423.25,985493.75,-2738.25,2017,1.3,3.7
1056,2017-11-21,115463.0,44436.0,20643.25,287914.25,11239.75,5441.75,244333.75,374460.75,310366.5,121689.5,37223.5,37932.5,1570964.0,1251166.75,1573921.0,485138.0,1088783.0,2957.0,2017,1.3,3.7
1057,2017-11-22,113459.75,43588.0,68444.0,513176.75,46148.0,5290.75,237590.75,354861.5,131376.75,72916.0,32741.25,34649.0,1553116.5,925347.75,1621501.25,790107.25,831394.0,68384.75,2017,1.3,3.7
1058,2017-11-23,114521.5,42193.0,78523.0,654766.75,42046.0,5037.75,239626.5,352889.75,100029.5,53356.0,20371.0,33820.25,1589295.75,813960.0,1716810.0,937088.0,779722.0,127514.25,2017,1.3,3.7
1059,2017-11-24,115785.0,40781.5,50805.0,280103.5,30441.25,5068.5,243357.0,405635.0,237429.5,75360.5,32627.5,35900.25,1532763.25,1171413.5,1520667.0,522984.75,997682.25,-12096.25,2017,1.3,3.7
1060,2017-11-25,115130.5,41582.5,46089.25,178001.5,13553.75,5469.0,243449.25,416923.5,229459.25,54934.5,18783.5,35096.75,1337525.75,1099881.25,1379689.75,399826.5,979863.25,42164.0,2017,1.3,3.7
1061,2017-11-26,115370.0,42183.5,93399.0,503340.5,22587.75,5557.25,243507.5,336609.25,63815.25,44958.75,17495.5,34849.25,1284080.25,664753.0,1506178.0,782438.0,723740.0,222097.75,2017,1.3,3.7
1062,2017-11-27,114927.75,40735.5,92405.0,644080.0,21983.0,5395.25,239504.0,344504.0,88669.25,65642.75,26772.75,35917.0,1618756.0,860288.0,1693763.5,919526.5,774237.0,75007.5,2017,1.3,3.7
1063,2017-11-28,114773.5,42046.75,60493.25,475270.75,19658.5,5377.0,240681.75,367778.5,225638.75,89105.75,23667.75,37341.0,1623705.0,1068282.5,1678165.5,717619.75,960545.75,54460.5,2017,1.3,3.7
1064,2017-11-29,115098.5,42975.0,11962.5,95153.25,24153.5,5518.25,245864.25,421847.5,308021.25,153152.0,40595.5,38864.0,1588537.75,1457268.5,1462610.0,294861.0,1167749.0,-125927.75,2017,1.3,3.7
1065,2017-11-30,114888.0,45419.25,13227.0,52072.5,14313.75,5625.0,246437.5,432311.5,335186.5,160694.5,34318.25,39236.75,1596277.75,1516664.5,1459412.25,245545.5,1213866.75,-136865.5,2017,1.3,3.7
1066,2017-12-01,114965.25,45455.25,25302.5,29000.75,19265.5,5708.5,246394.75,425928.5,340772.25,144849.0,27524.25,38369.75,1568503.0,1494934.25,1436012.0,239697.75,1196314.25,-132491.0,2017,0.85,3.5
1067,2017-12-02,116833.5,42299.0,49683.0,68567.5,16459.5,5708.25,245915.5,408125.75,281575.25,68824.25,17192.5,37132.5,1386410.0,1251700.0,1341124.0,299550.75,1041573.25,-45286.0,2017,0.85,3.5
1068,2017-12-03,116506.75,38659.25,90597.0,286044.0,12410.75,5673.5,243777.25,408979.25,122839.25,56818.75,14795.0,34659.0,1324614.75,935563.0,1416964.75,549891.25,867073.5,92350.0,2017,0.85,3.5
1069,2017-12-04,115195.25,37178.0,90270.25,387335.25,10746.75,5668.25,244556.25,404904.75,218506.0,72435.5,14651.0,36451.5,1632461.75,1144109.5,1623247.75,646393.75,976854.0,-9214.0,2017,0.85,3.5
1070,2017-12-05,115119.75,37829.0,86261.5,517540.25,10951.25,5618.0,236136.5,377437.5,165783.5,80338.25,18284.75,32231.0,1656856.75,1042103.75,1665246.5,773319.75,891926.75,8389.75,2017,0.85,3.5
1071,2017-12-06,113835.75,37358.25,74294.5,558172.5,8008.25,5610.75,237215.25,327558.75,189535.25,85083.5,22575.75,31029.5,1635217.75,994742.5,1667702.25,797280.0,870422.25,32484.5,2017,0.85,3.5
1072,2017-12-07,115026.5,37788.0,75366.0,653146.0,42996.0,5530.5,233341.5,341691.0,137199.0,82244.75,13951.5,33963.75,1640661.0,869153.0,1758293.0,929853.0,828440.0,117632.0,2017,0.85,3.5
1073,2017-12-08,116337.25,39210.25,92877.25,565302.0,20502.5,5492.75,236863.25,358985.25,122390.0,84362.0,18070.5,33622.75,1623107.75,944426.0,1675945.25,839722.0,836223.25,52837.5,2017,0.85,3.5
1074,2017-12-09,116726.25,38513.75,99864.25,609999.25,12342.75,5664.0,231743.0,308236.25,56358.0,60816.5,17321.5,33363.75,1422785.25,700579.0,1573627.75,883110.25,690517.5,150842.5,2017,0.85,3.5
1075,2017-12-10,116575.0,37284.5,69428.25,552879.25,9921.25,5510.0,237427.0,332134.25,46201.75,55677.75,17974.5,34393.25,1328224.75,695996.0,1497432.25,791598.25,705834.0,169207.5,2017,0.85,3.5
1076,2017-12-11,115649.75,40104.25,56602.5,360679.25,5666.5,5650.0,243291.0,402254.75,248285.75,91865.25,21448.5,36948.25,1620318.75,1197370.5,1606997.25,584352.25,1022645.0,-13321.5,2017,0.85,3.5
1077,2017-12-12,114584.75,47069.0,71876.75,520671.75,13248.0,5524.5,238465.75,366604.5,173923.75,77218.5,15808.75,36677.75,1657818.25,1052021.75,1665865.0,772974.75,892890.25,8046.75,2017,0.85,3.5
1078,2017-12-13,114856.5,46130.75,72517.75,630442.25,36879.25,5529.75,237970.25,333439.0,118433.75,67158.0,14661.0,36025.5,1660724.0,920884.75,1699382.75,906356.25,793026.5,38658.75,2017,0.85,3.5
1079,2017-12-14,115339.0,44763.0,76560.25,611776.0,21028.25,5429.5,239163.75,320736.5,145671.25,74346.5,20040.75,36756.0,1651607.5,942243.0,1691570.0,874896.0,816674.0,39962.5,2017,0.85,3.5
1080,2017-12-15,116302.5,46544.0,26462.75,160213.25,21653.0,5556.0,245162.5,390559.75,266884.5,111504.75,33496.25,38223.5,1573156.5,1364827.5,1429066.5,376731.5,1052335.0,-144090.0,2017,0.85,3.5
1081,2017-12-16,116605.5,44048.0,63008.5,206369.5,15902.5,5558.5,244008.25,386057.25,193799.5,66551.75,14649.5,35935.0,1384674.75,1099394.25,1377844.25,451492.5,926351.75,-6830.5,2017,0.85,3.5
1082,2017-12-17,116567.0,41563.5,44780.0,206139.75,12620.0,5577.0,243525.25,385153.5,160938.0,64224.75,18445.5,35894.25,1298845.25,1035305.5,1316983.0,427247.25,889735.75,18137.75,2017,0.85,3.5
1083,2017-12-18,115722.25,44265.0,33518.5,111936.5,15896.75,5583.0,244782.0,388357.75,287953.75,131554.25,33355.0,38076.0,1580095.75,1418744.0,1417645.75,326922.0,1090723.75,-162450.0,2017,0.85,3.5
1084,2017-12-19,115440.75,46338.0,14555.75,85880.5,8795.75,5582.25,245003.75,393439.25,320754.5,146364.0,28291.75,39317.25,1584114.25,1474882.25,1421471.75,276593.0,1144878.75,-162642.5,2017,0.85,3.5
1085,2017-12-20,115664.75,45550.0,20747.25,63781.0,8798.25,5597.25,244269.0,400840.25,331001.25,143098.5,24164.5,38242.5,1549672.5,1456346.0,1417590.0,260138.5,1157451.5,-132082.5,2017,0.85,3.5
1086,2017-12-21,115613.75,43335.75,27291.0,233068.75,7311.25,5506.0,243673.75,394478.25,277756.75,104297.0,17460.5,36969.0,1522612.5,1254941.5,1489301.25,432126.5,1057174.75,-33311.25,2017,0.85,3.5
1087,2017-12-22,116379.75,43606.0,36408.0,191325.25,10065.75,5313.5,243182.0,383781.5,227609.0,72936.5,21434.5,35400.5,1427108.0,1189309.0,1366007.75,403098.25,962909.5,-61100.25,2017,0.85,3.5
1088,2017-12-23,115414.75,45909.25,79716.5,643333.75,8447.75,4795.0,228960.5,184067.5,55956.75,35498.0,10751.75,31311.75,1270888.5,539390.5,1433411.5,897617.0,535794.5,162523.0,2017,0.85,3.5
1089,2017-12-24,115176.75,39668.75,81371.0,722831.5,9948.75,4162.25,153512.75,114504.75,35816.25,23164.75,16186.0,28342.0,1143063.25,328912.0,1328499.5,973159.0,355340.5,185436.25,2017,0.85,3.5
1090,2017-12-25,115302.5,38712.0,92113.25,497185.5,15763.5,4540.0,213454.5,179720.5,37817.75,26935.25,21674.75,29893.5,1114829.75,509767.5,1251438.25,763616.75,487821.5,136608.5,2017,0.85,3.5
1091,2017-12-26,114557.75,38825.75,88155.25,623768.0,30922.5,4447.75,217358.0,183486.5,40885.0,28306.25,11319.25,29786.0,1142822.0,399976.25,1400498.75,900677.0,499821.75,257676.75,2017,0.85,3.5
1092,2017-12-27,114860.25,38492.5,53698.75,346923.75,16531.25,5419.75,239218.0,287897.0,79438.0,41941.25,19173.75,33629.25,1266886.75,849733.0,1258049.75,575926.25,682123.5,-8837.0,2017,0.85,3.5
1093,2017-12-28,115354.0,39320.0,82777.5,410790.5,14350.75,5684.0,234819.5,296355.5,59548.0,58548.5,16379.0,33970.75,1315123.75,807205.0,1351519.0,668276.75,683242.25,36395.25,2017,0.85,3.5
1094,2017-12-29,115922.25,38862.75,90671.75,494512.25,30537.25,5419.5,225829.25,281006.75,50012.25,51867.5,23090.5,34186.25,1308705.75,692984.5,1418827.75,775925.75,642902.0,110122.0,2017,0.85,3.5
1095,2017-12-30,115840.25,39529.25,71053.5,638626.0,7464.75,4924.25,228012.5,202734.5,43705.75,34371.5,15822.5,30562.75,1224279.25,507135.0,1416825.0,877438.0,539387.0,192545.75,2017,0.85,3.5
1096,2017-12-31,114394.5,43924.25,85147.5,632875.75,19980.0,4240.75,193231.0,155968.25,34404.0,25837.0,15737.5,28704.5,1126564.25,388561.0,1338707.5,900562.75,438144.75,212143.25,2017,0.85,3.5
1097,2018-01-01,114527.0,40439.75,75969.0,613435.0,29486.0,4268.5,156724.25,199363.25,41482.75,63992.25,23552.0,30570.25,1147136.25,428246.25,1370258.0,878125.25,492132.75,223121.75,2018,1.07,3.8
1098,2018-01-02,116100.5,40841.0,63497.5,395677.75,16325.75,5370.5,220838.75,346229.0,102323.75,113800.0,39666.75,34412.25,1418023.0,942522.0,1455416.75,637813.0,817603.75,37393.75,2018,1.07,3.8
1099,2018-01-03,115527.75,42709.0,91808.75,825386.25,13103.25,5129.75,195912.5,241781.5,62061.25,88898.0,29645.75,34566.25,1569615.0,639316.75,1716884.25,1093664.75,623219.5,147269.25,2018,1.07,3.8
1100,2018-01-04,116167.0,45180.25,37370.5,555422.75,9263.5,5304.25,216736.5,311946.0,167961.0,109256.75,45128.25,34656.5,1540122.0,938065.25,1609265.0,768708.25,840556.75,69143.0,2018,1.07,3.8
1101,2018-01-05,116471.5,45446.25,27849.75,515496.25,18380.0,5154.5,209575.25,330104.0,183418.75,119025.5,43035.0,32383.25,1509067.0,947341.0,1603305.0,728798.25,874506.75,94238.0,2018,1.07,3.8
1102,2018-01-06,116144.5,44797.0,29257.25,173038.0,29154.5,4637.5,222618.5,379559.75,157074.5,103531.0,35368.75,31082.5,1291780.5,1060330.75,1290895.0,397028.75,893866.25,-885.5,2018,1.07,3.8
1103,2018-01-07,116347.75,41865.75,33866.0,350667.0,17001.0,4671.75,222074.25,360170.25,66560.5,92120.5,24396.0,31262.0,1249975.75,848441.75,1336606.75,564419.25,772187.5,86631.0,2018,1.07,3.8
1104,2018-01-08,115819.25,41809.25,63118.25,475899.5,30372.0,5494.5,224668.75,401155.5,143659.5,136391.75,37926.75,33522.75,1584936.25,1015546.5,1671911.0,732512.75,939398.25,86974.75,2018,1.07,3.8
1105,2018-01-09,115715.75,46063.5,79408.25,457452.0,29452.75,5522.25,218569.75,383370.25,169046.75,146779.0,25291.5,33109.75,1625929.5,1059616.5,1684490.0,733614.5,950875.5,58560.5,2018,1.07,3.8
1106,2018-01-10,116332.5,47494.0,25973.25,130235.5,37828.75,5527.5,224074.0,419896.0,295355.5,188311.5,30285.75,33885.25,1561369.5,1367332.0,1524913.75,363391.5,1161522.25,-36455.75,2018,1.07,3.8
1107,2018-01-11,116424.25,47562.0,10964.75,24308.0,21015.75,5555.25,225169.75,421093.25,348594.5,234798.75,30885.5,34734.75,1560737.5,1504449.0,1490221.0,225830.0,1264391.0,-70516.5,2018,1.07,3.8
